topic, metric, value, alpha, gamma, eta, inference, dataset
96,scs,-353.727,1.00E-05,1.00E-05,0.000759,null,nips
97,scs,-210.843,1.00E-05,1.00E-05,0.000759,null,nips
98,scs,-295.701,1.00E-05,1.00E-05,0.000759,null,nips
99,scs,-228.726,1.00E-05,1.00E-05,0.000759,null,nips
100,scs,-266.501,1.00E-05,1.00E-05,0.000759,null,nips
101,scs,-301.807,1.00E-05,1.00E-05,0.000759,null,nips
0,scs,-223.029,1.00E-05,1.00E-05,0.000759,rand,nips
1,scs,-307.169,1.00E-05,1.00E-05,0.000759,rand,nips
2,scs,-394.107,1.00E-05,1.00E-05,0.000759,rand,nips
3,scs,-436.108,1.00E-05,1.00E-05,0.000759,rand,nips
4,scs,-291.446,1.00E-05,1.00E-05,0.000759,rand,nips
5,scs,-348.61,1.00E-05,1.00E-05,0.000759,rand,nips
6,scs,-361.008,1.00E-05,1.00E-05,0.000759,rand,nips
7,scs,-366.921,1.00E-05,1.00E-05,0.000759,rand,nips
8,scs,-237.382,1.00E-05,1.00E-05,0.000759,rand,nips
9,scs,-331.336,1.00E-05,1.00E-05,0.000759,rand,nips
10,scs,-396.629,1.00E-05,1.00E-05,0.000759,rand,nips
11,scs,-427.636,1.00E-05,1.00E-05,0.000759,rand,nips
12,scs,-321.542,1.00E-05,1.00E-05,0.000759,rand,nips
13,scs,-133.501,1.00E-05,1.00E-05,0.000759,rand,nips
14,scs,-442.822,1.00E-05,1.00E-05,0.000759,rand,nips
15,scs,-423.905,1.00E-05,1.00E-05,0.000759,rand,nips
16,scs,-239.059,1.00E-05,1.00E-05,0.000759,rand,nips
17,scs,-354.008,1.00E-05,1.00E-05,0.000759,rand,nips
18,scs,-237.846,1.00E-05,1.00E-05,0.000759,rand,nips
19,scs,-333.283,1.00E-05,1.00E-05,0.000759,rand,nips
20,scs,-255,1.00E-05,1.00E-05,0.000759,rand,nips
21,scs,-443.857,1.00E-05,1.00E-05,0.000759,rand,nips
22,scs,-339.411,1.00E-05,1.00E-05,0.000759,rand,nips
23,scs,-320.834,1.00E-05,1.00E-05,0.000759,rand,nips
24,scs,-282.321,1.00E-05,1.00E-05,0.000759,rand,nips
25,scs,-206.411,1.00E-05,1.00E-05,0.000759,rand,nips
26,scs,-451.958,1.00E-05,1.00E-05,0.000759,rand,nips
27,scs,-304.572,1.00E-05,1.00E-05,0.000759,rand,nips
28,scs,-375.982,1.00E-05,1.00E-05,0.000759,rand,nips
29,scs,-402.939,1.00E-05,1.00E-05,0.000759,rand,nips
30,scs,-319.376,1.00E-05,1.00E-05,0.000759,rand,nips
31,scs,-308.7,1.00E-05,1.00E-05,0.000759,rand,nips
32,scs,-302.478,1.00E-05,1.00E-05,0.000759,rand,nips
33,scs,-504.129,1.00E-05,1.00E-05,0.000759,rand,nips
34,scs,-262.487,1.00E-05,1.00E-05,0.000759,rand,nips
35,scs,-425.963,1.00E-05,1.00E-05,0.000759,rand,nips
36,scs,-378.384,1.00E-05,1.00E-05,0.000759,rand,nips
37,scs,-315.304,1.00E-05,1.00E-05,0.000759,rand,nips
38,scs,-286.863,1.00E-05,1.00E-05,0.000759,rand,nips
39,scs,-369.358,1.00E-05,1.00E-05,0.000759,rand,nips
40,scs,-190.541,1.00E-05,1.00E-05,0.000759,rand,nips
41,scs,-339.332,1.00E-05,1.00E-05,0.000759,rand,nips
42,scs,-379.645,1.00E-05,1.00E-05,0.000759,rand,nips
43,scs,-278.725,1.00E-05,1.00E-05,0.000759,rand,nips
44,scs,-279.587,1.00E-05,1.00E-05,0.000759,rand,nips
45,scs,-227.069,1.00E-05,1.00E-05,0.000759,rand,nips
46,scs,-387.993,1.00E-05,1.00E-05,0.000759,rand,nips
47,scs,-425.958,1.00E-05,1.00E-05,0.000759,rand,nips
48,scs,-287.991,1.00E-05,1.00E-05,0.000759,rand,nips
49,scs,-347.872,1.00E-05,1.00E-05,0.000759,rand,nips
50,scs,-302.666,1.00E-05,1.00E-05,0.000759,rand,nips
51,scs,-364.149,1.00E-05,1.00E-05,0.000759,rand,nips
52,scs,-249.322,1.00E-05,1.00E-05,0.000759,rand,nips
53,scs,-383.198,1.00E-05,1.00E-05,0.000759,rand,nips
54,scs,-347.631,1.00E-05,1.00E-05,0.000759,rand,nips
55,scs,-409.796,1.00E-05,1.00E-05,0.000759,rand,nips
56,scs,-251.246,1.00E-05,1.00E-05,0.000759,rand,nips
57,scs,-325.661,1.00E-05,1.00E-05,0.000759,rand,nips
58,scs,-340.294,1.00E-05,1.00E-05,0.000759,rand,nips
59,scs,-157.43,1.00E-05,1.00E-05,0.000759,rand,nips
60,scs,-320.219,1.00E-05,1.00E-05,0.000759,rand,nips
61,scs,-376.72,1.00E-05,1.00E-05,0.000759,rand,nips
62,scs,-356.084,1.00E-05,1.00E-05,0.000759,rand,nips
63,scs,-204.21,1.00E-05,1.00E-05,0.000759,rand,nips
64,scs,-292.07,1.00E-05,1.00E-05,0.000759,rand,nips
65,scs,-329.386,1.00E-05,1.00E-05,0.000759,rand,nips
66,scs,-295.084,1.00E-05,1.00E-05,0.000759,rand,nips
67,scs,-315.635,1.00E-05,1.00E-05,0.000759,rand,nips
68,scs,-360.924,1.00E-05,1.00E-05,0.000759,rand,nips
69,scs,-367.17,1.00E-05,1.00E-05,0.000759,rand,nips
70,scs,-372.868,1.00E-05,1.00E-05,0.000759,rand,nips
71,scs,-267.479,1.00E-05,1.00E-05,0.000759,rand,nips
72,scs,-452.673,1.00E-05,1.00E-05,0.000759,rand,nips
73,scs,-327.138,1.00E-05,1.00E-05,0.000759,rand,nips
74,scs,-337.637,1.00E-05,1.00E-05,0.000759,rand,nips
75,scs,-258.22,1.00E-05,1.00E-05,0.000759,rand,nips
76,scs,-367.735,1.00E-05,1.00E-05,0.000759,rand,nips
77,scs,-306.216,1.00E-05,1.00E-05,0.000759,rand,nips
78,scs,-348.491,1.00E-05,1.00E-05,0.000759,rand,nips
79,scs,-404.86,1.00E-05,1.00E-05,0.000759,rand,nips
80,scs,-247.752,1.00E-05,1.00E-05,0.000759,rand,nips
81,scs,-358.408,1.00E-05,1.00E-05,0.000759,rand,nips
82,scs,-307.812,1.00E-05,1.00E-05,0.000759,rand,nips
83,scs,-226.323,1.00E-05,1.00E-05,0.000759,rand,nips
84,scs,-241.794,1.00E-05,1.00E-05,0.000759,rand,nips
85,scs,-402.773,1.00E-05,1.00E-05,0.000759,rand,nips
86,scs,-346.402,1.00E-05,1.00E-05,0.000759,rand,nips
87,scs,-210.843,1.00E-05,1.00E-05,0.000759,rand,nips
88,scs,-407.58,1.00E-05,1.00E-05,0.000759,rand,nips
89,scs,-457.571,1.00E-05,1.00E-05,0.000759,rand,nips
90,scs,-181.782,1.00E-05,1.00E-05,0.000759,rand,nips
91,scs,-311.527,1.00E-05,1.00E-05,0.000759,rand,nips
92,scs,-323.001,1.00E-05,1.00E-05,0.000759,rand,nips
93,scs,-432.469,1.00E-05,1.00E-05,0.000759,rand,nips
94,scs,-168.791,1.00E-05,1.00E-05,0.000759,rand,nips
95,scs,-305.516,1.00E-05,1.00E-05,0.000759,rand,nips
96,scs,-274.641,1.00E-05,1.00E-05,0.000759,rand,nips
97,scs,-353.727,1.00E-05,1.00E-05,0.000759,rand,nips
98,scs,-256.269,1.00E-05,1.00E-05,0.000759,rand,nips
99,scs,-407.332,1.00E-05,1.00E-05,0.000759,rand,nips
100,scs,-340.303,1.00E-05,1.00E-05,0.000759,rand,nips
101,scs,-366.382,1.00E-05,1.00E-05,0.000759,rand,nips
102,scs,-273.991,1.00E-05,1.00E-05,0.000759,rand,nips
0,scs,-399.54,1.00E-05,1.00E-05,0.000759,rgs,nips
1,scs,-353.238,1.00E-05,1.00E-05,0.000759,rgs,nips
2,scs,-383.41,1.00E-05,1.00E-05,0.000759,rgs,nips
3,scs,-313.062,1.00E-05,1.00E-05,0.000759,rgs,nips
4,scs,-317.735,1.00E-05,1.00E-05,0.000759,rgs,nips
5,scs,-372.908,1.00E-05,1.00E-05,0.000759,rgs,nips
6,scs,-366.921,1.00E-05,1.00E-05,0.000759,rgs,nips
7,scs,-250.557,1.00E-05,1.00E-05,0.000759,rgs,nips
8,scs,-311.003,1.00E-05,1.00E-05,0.000759,rgs,nips
9,scs,-391.975,1.00E-05,1.00E-05,0.000759,rgs,nips
10,scs,-298.665,1.00E-05,1.00E-05,0.000759,rgs,nips
11,scs,-261.811,1.00E-05,1.00E-05,0.000759,rgs,nips
12,scs,-373.015,1.00E-05,1.00E-05,0.000759,rgs,nips
13,scs,-158.448,1.00E-05,1.00E-05,0.000759,rgs,nips
14,scs,-339.818,1.00E-05,1.00E-05,0.000759,rgs,nips
15,scs,-384.334,1.00E-05,1.00E-05,0.000759,rgs,nips
16,scs,-272.171,1.00E-05,1.00E-05,0.000759,rgs,nips
17,scs,-339.731,1.00E-05,1.00E-05,0.000759,rgs,nips
18,scs,-331.156,1.00E-05,1.00E-05,0.000759,rgs,nips
19,scs,-304.54,1.00E-05,1.00E-05,0.000759,rgs,nips
20,scs,-266.484,1.00E-05,1.00E-05,0.000759,rgs,nips
21,scs,-338.523,1.00E-05,1.00E-05,0.000759,rgs,nips
22,scs,-327.233,1.00E-05,1.00E-05,0.000759,rgs,nips
23,scs,-295.482,1.00E-05,1.00E-05,0.000759,rgs,nips
24,scs,-282.321,1.00E-05,1.00E-05,0.000759,rgs,nips
25,scs,-219.596,1.00E-05,1.00E-05,0.000759,rgs,nips
26,scs,-429.773,1.00E-05,1.00E-05,0.000759,rgs,nips
27,scs,-340.835,1.00E-05,1.00E-05,0.000759,rgs,nips
28,scs,-341.837,1.00E-05,1.00E-05,0.000759,rgs,nips
29,scs,-416.12,1.00E-05,1.00E-05,0.000759,rgs,nips
30,scs,-319.376,1.00E-05,1.00E-05,0.000759,rgs,nips
31,scs,-346.859,1.00E-05,1.00E-05,0.000759,rgs,nips
32,scs,-287.993,1.00E-05,1.00E-05,0.000759,rgs,nips
33,scs,-490.546,1.00E-05,1.00E-05,0.000759,rgs,nips
34,scs,-285.889,1.00E-05,1.00E-05,0.000759,rgs,nips
35,scs,-397.3,1.00E-05,1.00E-05,0.000759,rgs,nips
36,scs,-319.734,1.00E-05,1.00E-05,0.000759,rgs,nips
37,scs,-340.859,1.00E-05,1.00E-05,0.000759,rgs,nips
38,scs,-377.432,1.00E-05,1.00E-05,0.000759,rgs,nips
39,scs,-229.543,1.00E-05,1.00E-05,0.000759,rgs,nips
40,scs,-332.601,1.00E-05,1.00E-05,0.000759,rgs,nips
41,scs,-387.867,1.00E-05,1.00E-05,0.000759,rgs,nips
42,scs,-278.725,1.00E-05,1.00E-05,0.000759,rgs,nips
43,scs,-305.814,1.00E-05,1.00E-05,0.000759,rgs,nips
44,scs,-238.849,1.00E-05,1.00E-05,0.000759,rgs,nips
45,scs,-277.94,1.00E-05,1.00E-05,0.000759,rgs,nips
46,scs,-368.939,1.00E-05,1.00E-05,0.000759,rgs,nips
47,scs,-291.423,1.00E-05,1.00E-05,0.000759,rgs,nips
48,scs,-313.31,1.00E-05,1.00E-05,0.000759,rgs,nips
49,scs,-256.684,1.00E-05,1.00E-05,0.000759,rgs,nips
50,scs,-360.667,1.00E-05,1.00E-05,0.000759,rgs,nips
51,scs,-409.796,1.00E-05,1.00E-05,0.000759,rgs,nips
52,scs,-357.828,1.00E-05,1.00E-05,0.000759,rgs,nips
53,scs,-340.294,1.00E-05,1.00E-05,0.000759,rgs,nips
54,scs,-265.531,1.00E-05,1.00E-05,0.000759,rgs,nips
55,scs,-308.767,1.00E-05,1.00E-05,0.000759,rgs,nips
56,scs,-218.228,1.00E-05,1.00E-05,0.000759,rgs,nips
57,scs,-247.474,1.00E-05,1.00E-05,0.000759,rgs,nips
58,scs,-286.042,1.00E-05,1.00E-05,0.000759,rgs,nips
59,scs,-340.303,1.00E-05,1.00E-05,0.000759,rgs,nips
60,scs,-285.258,1.00E-05,1.00E-05,0.000759,rgs,nips
61,scs,-315.635,1.00E-05,1.00E-05,0.000759,rgs,nips
62,scs,-368.849,1.00E-05,1.00E-05,0.000759,rgs,nips
63,scs,-387.441,1.00E-05,1.00E-05,0.000759,rgs,nips
64,scs,-407.58,1.00E-05,1.00E-05,0.000759,rgs,nips
65,scs,-267.479,1.00E-05,1.00E-05,0.000759,rgs,nips
66,scs,-452.673,1.00E-05,1.00E-05,0.000759,rgs,nips
67,scs,-350.838,1.00E-05,1.00E-05,0.000759,rgs,nips
68,scs,-342.593,1.00E-05,1.00E-05,0.000759,rgs,nips
69,scs,-386.128,1.00E-05,1.00E-05,0.000759,rgs,nips
70,scs,-433.873,1.00E-05,1.00E-05,0.000759,rgs,nips
71,scs,-194.021,1.00E-05,1.00E-05,0.000759,rgs,nips
72,scs,-391.255,1.00E-05,1.00E-05,0.000759,rgs,nips
73,scs,-207.15,1.00E-05,1.00E-05,0.000759,rgs,nips
74,scs,-180.189,1.00E-05,1.00E-05,0.000759,rgs,nips
75,scs,-312.337,1.00E-05,1.00E-05,0.000759,rgs,nips
76,scs,-373.895,1.00E-05,1.00E-05,0.000759,rgs,nips
77,scs,-345.707,1.00E-05,1.00E-05,0.000759,rgs,nips
78,scs,-427.636,1.00E-05,1.00E-05,0.000759,rgs,nips
79,scs,-257.42,1.00E-05,1.00E-05,0.000759,rgs,nips
80,scs,-348.275,1.00E-05,1.00E-05,0.000759,rgs,nips
81,scs,-372.147,1.00E-05,1.00E-05,0.000759,rgs,nips
82,scs,-372.892,1.00E-05,1.00E-05,0.000759,rgs,nips
83,scs,-291.659,1.00E-05,1.00E-05,0.000759,rgs,nips
84,scs,-434.515,1.00E-05,1.00E-05,0.000759,rgs,nips
85,scs,-368.578,1.00E-05,1.00E-05,0.000759,rgs,nips
86,scs,-359.813,1.00E-05,1.00E-05,0.000759,rgs,nips
87,scs,-479.037,1.00E-05,1.00E-05,0.000759,rgs,nips
88,scs,-332.614,1.00E-05,1.00E-05,0.000759,rgs,nips
89,scs,-292.07,1.00E-05,1.00E-05,0.000759,rgs,nips
90,scs,-367.975,1.00E-05,1.00E-05,0.000759,rgs,nips
91,scs,-263.875,1.00E-05,1.00E-05,0.000759,rgs,nips
92,scs,-316.621,1.00E-05,1.00E-05,0.000759,rgs,nips
93,scs,-305.516,1.00E-05,1.00E-05,0.000759,rgs,nips
94,scs,-239.921,1.00E-05,1.00E-05,0.000759,rgs,nips
95,scs,-353.5,1.00E-05,1.00E-05,0.000759,rgs,nips
96,scs,-221.422,1.00E-05,1.00E-05,0.000759,rgs,nips
97,scs,-407.444,1.00E-05,1.00E-05,0.000759,rgs,nips
98,scs,-351.546,1.00E-05,1.00E-05,0.000759,rgs,nips
99,scs,-207.017,1.00E-05,1.00E-05,0.000759,rgs,nips
100,scs,-122.197,1.00E-05,1.00E-05,0.000759,rgs,nips
101,scs,-306.128,1.00E-05,1.00E-05,0.000759,rgs,nips
102,scs,-306.411,1.00E-05,1.00E-05,0.000759,rgs,nips
103,scs,-381.717,1.00E-05,1.00E-05,0.000759,rgs,nips
104,scs,-360.474,1.00E-05,1.00E-05,0.000759,rgs,nips
105,scs,-326.31,1.00E-05,1.00E-05,0.000759,rgs,nips
106,scs,-234.563,1.00E-05,1.00E-05,0.000759,rgs,nips
107,scs,-411.099,1.00E-05,1.00E-05,0.000759,rgs,nips
108,scs,-444.586,1.00E-05,1.00E-05,0.000759,rgs,nips
109,scs,-263.159,1.00E-05,1.00E-05,0.000759,rgs,nips
110,scs,-208.517,1.00E-05,1.00E-05,0.000759,rgs,nips
111,scs,-311.054,1.00E-05,1.00E-05,0.000759,rgs,nips
112,scs,-282.773,1.00E-05,1.00E-05,0.000759,rgs,nips
113,scs,-312.388,1.00E-05,1.00E-05,0.000759,rgs,nips
114,scs,-295.701,1.00E-05,1.00E-05,0.000759,rgs,nips
115,scs,-260.442,1.00E-05,1.00E-05,0.000759,rgs,nips
116,scs,-254.667,1.00E-05,1.00E-05,0.000759,rgs,nips
117,scs,-278.997,1.00E-05,1.00E-05,0.000759,rgs,nips
118,scs,-403.548,1.00E-05,1.00E-05,0.000759,rgs,nips
119,scs,-350.688,1.00E-05,1.00E-05,0.000759,rgs,nips
120,scs,-399.629,1.00E-05,1.00E-05,0.000759,rgs,nips
121,scs,-349.257,1.00E-05,1.00E-05,0.000759,rgs,nips
122,scs,-366.842,1.00E-05,1.00E-05,0.000759,rgs,nips
123,scs,-307.812,1.00E-05,1.00E-05,0.000759,rgs,nips
0,scs,-456.217,1.00E-05,1.00E-05,0.000759,sa,nips
1,scs,-365.488,1.00E-05,1.00E-05,0.000759,sa,nips
2,scs,-333.877,1.00E-05,1.00E-05,0.000759,sa,nips
3,scs,-272.661,1.00E-05,1.00E-05,0.000759,sa,nips
4,scs,-348.769,1.00E-05,1.00E-05,0.000759,sa,nips
5,scs,-366.921,1.00E-05,1.00E-05,0.000759,sa,nips
6,scs,-250.425,1.00E-05,1.00E-05,0.000759,sa,nips
7,scs,-320.073,1.00E-05,1.00E-05,0.000759,sa,nips
8,scs,-384.399,1.00E-05,1.00E-05,0.000759,sa,nips
9,scs,-517.176,1.00E-05,1.00E-05,0.000759,sa,nips
10,scs,-261.811,1.00E-05,1.00E-05,0.000759,sa,nips
11,scs,-348.61,1.00E-05,1.00E-05,0.000759,sa,nips
12,scs,-161.038,1.00E-05,1.00E-05,0.000759,sa,nips
13,scs,-339.818,1.00E-05,1.00E-05,0.000759,sa,nips
14,scs,-307.34,1.00E-05,1.00E-05,0.000759,sa,nips
15,scs,-226.142,1.00E-05,1.00E-05,0.000759,sa,nips
16,scs,-354.008,1.00E-05,1.00E-05,0.000759,sa,nips
17,scs,-312.558,1.00E-05,1.00E-05,0.000759,sa,nips
18,scs,-383.803,1.00E-05,1.00E-05,0.000759,sa,nips
19,scs,-255,1.00E-05,1.00E-05,0.000759,sa,nips
20,scs,-443.857,1.00E-05,1.00E-05,0.000759,sa,nips
21,scs,-339.411,1.00E-05,1.00E-05,0.000759,sa,nips
22,scs,-303.74,1.00E-05,1.00E-05,0.000759,sa,nips
23,scs,-271.818,1.00E-05,1.00E-05,0.000759,sa,nips
24,scs,-273.832,1.00E-05,1.00E-05,0.000759,sa,nips
25,scs,-438.062,1.00E-05,1.00E-05,0.000759,sa,nips
26,scs,-354.202,1.00E-05,1.00E-05,0.000759,sa,nips
27,scs,-376.823,1.00E-05,1.00E-05,0.000759,sa,nips
28,scs,-423.436,1.00E-05,1.00E-05,0.000759,sa,nips
29,scs,-319.376,1.00E-05,1.00E-05,0.000759,sa,nips
30,scs,-346.497,1.00E-05,1.00E-05,0.000759,sa,nips
31,scs,-279.53,1.00E-05,1.00E-05,0.000759,sa,nips
32,scs,-437.993,1.00E-05,1.00E-05,0.000759,sa,nips
33,scs,-260.961,1.00E-05,1.00E-05,0.000759,sa,nips
34,scs,-372.329,1.00E-05,1.00E-05,0.000759,sa,nips
35,scs,-353.213,1.00E-05,1.00E-05,0.000759,sa,nips
36,scs,-330.801,1.00E-05,1.00E-05,0.000759,sa,nips
37,scs,-236.85,1.00E-05,1.00E-05,0.000759,sa,nips
38,scs,-369.358,1.00E-05,1.00E-05,0.000759,sa,nips
39,scs,-226.448,1.00E-05,1.00E-05,0.000759,sa,nips
40,scs,-278.725,1.00E-05,1.00E-05,0.000759,sa,nips
41,scs,-278.461,1.00E-05,1.00E-05,0.000759,sa,nips
42,scs,-227.069,1.00E-05,1.00E-05,0.000759,sa,nips
43,scs,-310.456,1.00E-05,1.00E-05,0.000759,sa,nips
44,scs,-425.958,1.00E-05,1.00E-05,0.000759,sa,nips
45,scs,-212.965,1.00E-05,1.00E-05,0.000759,sa,nips
46,scs,-302.666,1.00E-05,1.00E-05,0.000759,sa,nips
47,scs,-332.949,1.00E-05,1.00E-05,0.000759,sa,nips
48,scs,-306.83,1.00E-05,1.00E-05,0.000759,sa,nips
49,scs,-380.277,1.00E-05,1.00E-05,0.000759,sa,nips
50,scs,-408.357,1.00E-05,1.00E-05,0.000759,sa,nips
51,scs,-409.796,1.00E-05,1.00E-05,0.000759,sa,nips
52,scs,-357.828,1.00E-05,1.00E-05,0.000759,sa,nips
53,scs,-327.673,1.00E-05,1.00E-05,0.000759,sa,nips
54,scs,-231.333,1.00E-05,1.00E-05,0.000759,sa,nips
55,scs,-297.669,1.00E-05,1.00E-05,0.000759,sa,nips
56,scs,-304.729,1.00E-05,1.00E-05,0.000759,sa,nips
57,scs,-287.924,1.00E-05,1.00E-05,0.000759,sa,nips
58,scs,-298.704,1.00E-05,1.00E-05,0.000759,sa,nips
59,scs,-292.07,1.00E-05,1.00E-05,0.000759,sa,nips
60,scs,-340.303,1.00E-05,1.00E-05,0.000759,sa,nips
61,scs,-293.39,1.00E-05,1.00E-05,0.000759,sa,nips
62,scs,-315.635,1.00E-05,1.00E-05,0.000759,sa,nips
63,scs,-311.942,1.00E-05,1.00E-05,0.000759,sa,nips
64,scs,-345.828,1.00E-05,1.00E-05,0.000759,sa,nips
65,scs,-407.58,1.00E-05,1.00E-05,0.000759,sa,nips
66,scs,-279.177,1.00E-05,1.00E-05,0.000759,sa,nips
67,scs,-443.729,1.00E-05,1.00E-05,0.000759,sa,nips
68,scs,-338.161,1.00E-05,1.00E-05,0.000759,sa,nips
69,scs,-367.228,1.00E-05,1.00E-05,0.000759,sa,nips
70,scs,-270.805,1.00E-05,1.00E-05,0.000759,sa,nips
71,scs,-367.735,1.00E-05,1.00E-05,0.000759,sa,nips
72,scs,-382.79,1.00E-05,1.00E-05,0.000759,sa,nips
73,scs,-399.275,1.00E-05,1.00E-05,0.000759,sa,nips
74,scs,-298.347,1.00E-05,1.00E-05,0.000759,sa,nips
75,scs,-253.315,1.00E-05,1.00E-05,0.000759,sa,nips
76,scs,-459.148,1.00E-05,1.00E-05,0.000759,sa,nips
77,scs,-417.651,1.00E-05,1.00E-05,0.000759,sa,nips
78,scs,-232.696,1.00E-05,1.00E-05,0.000759,sa,nips
79,scs,-243.929,1.00E-05,1.00E-05,0.000759,sa,nips
80,scs,-394.72,1.00E-05,1.00E-05,0.000759,sa,nips
81,scs,-373.027,1.00E-05,1.00E-05,0.000759,sa,nips
82,scs,-366.832,1.00E-05,1.00E-05,0.000759,sa,nips
83,scs,-403.348,1.00E-05,1.00E-05,0.000759,sa,nips
84,scs,-281.152,1.00E-05,1.00E-05,0.000759,sa,nips
85,scs,-215.792,1.00E-05,1.00E-05,0.000759,sa,nips
86,scs,-158.712,1.00E-05,1.00E-05,0.000759,sa,nips
87,scs,-395.192,1.00E-05,1.00E-05,0.000759,sa,nips
88,scs,-239.921,1.00E-05,1.00E-05,0.000759,sa,nips
89,scs,-362.647,1.00E-05,1.00E-05,0.000759,sa,nips
90,scs,-404.86,1.00E-05,1.00E-05,0.000759,sa,nips
91,scs,-372.147,1.00E-05,1.00E-05,0.000759,sa,nips
92,scs,-463.528,1.00E-05,1.00E-05,0.000759,sa,nips
93,scs,-320.221,1.00E-05,1.00E-05,0.000759,sa,nips
94,scs,-165.045,1.00E-05,1.00E-05,0.000759,sa,nips
95,scs,-269.418,1.00E-05,1.00E-05,0.000759,sa,nips
96,scs,-455.651,1.00E-05,1.00E-05,0.000759,sa,nips
97,scs,-340.029,1.00E-05,1.00E-05,0.000759,sa,nips
98,scs,-386.799,1.00E-05,1.00E-05,0.000759,sa,nips
99,scs,-307.812,1.00E-05,1.00E-05,0.000759,sa,nips
100,scs,-365.451,1.00E-05,1.00E-05,0.000759,sa,nips
101,scs,-235.364,1.00E-05,1.00E-05,0.000759,sa,nips
102,scs,-371.581,1.00E-05,1.00E-05,0.000759,sa,nips
103,scs,-239.038,1.00E-05,1.00E-05,0.000759,sa,nips
104,scs,-263.159,1.00E-05,1.00E-05,0.000759,sa,nips
105,scs,-214.211,1.00E-05,1.00E-05,0.000759,sa,nips
106,scs,-260.556,1.00E-05,1.00E-05,0.000759,sa,nips
107,scs,-399.629,1.00E-05,1.00E-05,0.000759,sa,nips
108,scs,-407.444,1.00E-05,1.00E-05,0.000759,sa,nips
109,scs,-395.466,1.00E-05,1.00E-05,0.000759,sa,nips
110,scs,-163.937,1.00E-05,1.00E-05,0.000759,sa,nips
111,scs,-274.641,1.00E-05,1.00E-05,0.000759,sa,nips
112,scs,-302.968,1.00E-05,1.00E-05,0.000759,sa,nips
113,scs,-220.281,1.00E-05,1.00E-05,0.000759,sa,nips
114,scs,-269.465,1.00E-05,1.00E-05,0.000759,sa,nips
115,scs,-407.332,1.00E-05,1.00E-05,0.000759,sa,nips
116,scs,-334.824,1.00E-05,1.00E-05,0.000759,sa,nips
117,scs,-234.563,1.00E-05,1.00E-05,0.000759,sa,nips
118,scs,-275.363,1.00E-05,1.00E-05,0.000759,sa,nips
119,scs,-257.269,1.00E-05,1.00E-05,0.000759,sa,nips
120,scs,-319.972,1.00E-05,1.00E-05,0.000759,sa,nips
121,scs,-440.859,1.00E-05,1.00E-05,0.000759,sa,nips
122,scs,-307.4,1.00E-05,1.00E-05,0.000759,sa,nips
123,scs,-168.791,1.00E-05,1.00E-05,0.000759,sa,nips
124,scs,-279.315,1.00E-05,1.00E-05,0.000759,sa,nips
125,scs,-402.773,1.00E-05,1.00E-05,0.000759,sa,nips
126,scs,-301.397,1.00E-05,1.00E-05,0.000759,sa,nips
127,scs,-400.139,1.00E-05,1.00E-05,0.000759,sa,nips
128,scs,-204.327,1.00E-05,1.00E-05,0.000759,sa,nips
129,scs,-341.135,1.00E-05,1.00E-05,0.000759,sa,nips
130,scs,-305.297,1.00E-05,1.00E-05,0.000759,sa,nips
131,scs,-447.103,1.00E-05,1.00E-05,0.000759,sa,nips
132,scs,-168.149,1.00E-05,1.00E-05,0.000759,sa,nips
133,scs,-201.663,1.00E-05,1.00E-05,0.000759,sa,nips
134,scs,-269.07,1.00E-05,1.00E-05,0.000759,sa,nips
135,scs,-382.168,1.00E-05,1.00E-05,0.000759,sa,nips
136,scs,-249.74,1.00E-05,1.00E-05,0.000759,sa,nips
137,scs,-271.3,1.00E-05,1.00E-05,0.000759,sa,nips
138,scs,-278.826,1.00E-05,1.00E-05,0.000759,sa,nips
139,scs,-272.912,1.00E-05,1.00E-05,0.000759,sa,nips
140,scs,-295.701,1.00E-05,1.00E-05,0.000759,sa,nips
141,scs,-306.128,1.00E-05,1.00E-05,0.000759,sa,nips
142,scs,-433.489,1.00E-05,1.00E-05,0.000759,sa,nips
143,scs,-254.431,1.00E-05,1.00E-05,0.000759,sa,nips
144,scs,-331.207,1.00E-05,1.00E-05,0.000759,sa,nips
145,scs,-377.942,1.00E-05,1.00E-05,0.000759,sa,nips
146,scs,-311.095,1.00E-05,1.00E-05,0.000759,sa,nips
147,scs,-331.32,1.00E-05,1.00E-05,0.000759,sa,nips
148,scs,-273.991,1.00E-05,1.00E-05,0.000759,sa,nips
149,scs,-457.571,1.00E-05,1.00E-05,0.000759,sa,nips
150,scs,-366.842,1.00E-05,1.00E-05,0.000759,sa,nips
151,scs,-307.157,1.00E-05,1.00E-05,0.000759,sa,nips
152,scs,-350.567,1.00E-05,1.00E-05,0.000759,sa,nips
153,scs,-374.517,1.00E-05,1.00E-05,0.000759,sa,nips
154,scs,-357.619,1.00E-05,1.00E-05,0.000759,sa,nips
155,scs,-295.874,1.00E-05,1.00E-05,0.000759,sa,nips
156,scs,-260.256,1.00E-05,1.00E-05,0.000759,sa,nips
157,scs,-276.598,1.00E-05,1.00E-05,0.000759,sa,nips
158,scs,-286.222,1.00E-05,1.00E-05,0.000759,sa,nips
159,scs,-296.801,1.00E-05,1.00E-05,0.000759,sa,nips
160,scs,-367.245,1.00E-05,1.00E-05,0.000759,sa,nips
161,scs,-411.099,1.00E-05,1.00E-05,0.000759,sa,nips
162,scs,-359.327,1.00E-05,1.00E-05,0.000759,sa,nips
